x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
983.4611206054688,342.5116271972656,985.6774291992188,338.6529235839844,979.55712890625,338.7503662109375,986.14111328125,340.74835205078125,970.4305419921875,340.5383605957031,987.56591796875,361.13543701171875,955.5038452148438,362.29266357421875,997.2904052734375,385.0869140625,944.8515625,390.7934875488281,1006.96142578125,401.595703125,958.7341918945312,411.424072265625,973.057861328125,413.44805908203125,952.0238037109375,414.49932861328125,981.0667724609375,454.7669677734375,952.9022827148438,456.329345703125,967.5888671875,495.4452209472656,938.93798828125,499.0860900878906
984.07958984375,338.1700439453125,985.875732421875,333.97869873046875,979.8305053710938,333.82958984375,984.7996215820312,335.88189697265625,971.5328369140625,334.99603271484375,984.8931884765625,356.4183349609375,958.508056640625,356.19207763671875,993.0800170898438,382.2769775390625,951.7064208984375,385.1963195800781,1001.736572265625,399.8046569824219,964.984619140625,402.51910400390625,977.017333984375,410.9219055175781,960.1917724609375,411.60833740234375,983.9888916015625,445.6800537109375,960.5092163085938,446.6478271484375,964.418701171875,486.7796630859375,939.85302734375,489.4212646484375
989.62158203125,334.3572082519531,991.336669921875,330.29248046875,985.184326171875,330.80816650390625,991.5437622070312,332.72454833984375,975.75537109375,333.05206298828125,991.1419677734375,354.17041015625,964.602294921875,354.94415283203125,993.3515625,383.2396545410156,955.7857666015625,385.1174011230469,995.771240234375,399.37408447265625,973.7698974609375,401.1836242675781,980.59326171875,405.633056640625,963.047607421875,406.4275817871094,988.6702880859375,444.5806884765625,965.3424682617188,446.30419921875,969.9158935546875,481.57257080078125,943.6759643554688,486.4705810546875
991.3606567382812,333.97198486328125,993.3927001953125,329.9525146484375,986.5426025390625,330.51165771484375,994.178466796875,332.3414306640625,976.8396606445312,332.73974609375,993.020263671875,352.92132568359375,966.9376220703125,354.7916564941406,998.9232177734375,377.92059326171875,960.069580078125,383.82135009765625,1005.345458984375,391.5347900390625,979.6602172851562,400.2694091796875,981.1500244140625,405.25628662109375,964.1185302734375,406.56341552734375,989.9591064453125,441.9996643066406,967.9608154296875,444.23773193359375,969.557861328125,474.986083984375,944.0155029296875,480.5147705078125
991.873779296875,331.8764953613281,994.2889404296875,327.9962158203125,987.3301391601562,328.506103515625,997.5551147460938,330.0835876464844,978.95556640625,330.50103759765625,999.5364990234375,350.6974182128906,969.6785888671875,351.5682373046875,1003.4210205078125,375.40228271484375,961.51806640625,378.643798828125,1001.8786010742188,388.90185546875,977.0271606445312,394.66363525390625,984.9124145507812,402.5254211425781,965.47265625,402.8719482421875,990.5333251953125,439.7286376953125,966.9113159179688,440.7044677734375,969.1214599609375,472.6229553222656,945.47802734375,475.66925048828125
995.0849609375,332.36724853515625,997.41015625,328.59527587890625,990.5751953125,329.0126037597656,999.3074340820312,331.0748596191406,982.2877197265625,331.3597717285156,998.0244140625,351.2967529296875,974.1873779296875,352.224853515625,1000.091064453125,376.2486877441406,975.8253173828125,379.33441162109375,1003.1570434570312,379.17706298828125,996.2305908203125,383.5322570800781,982.5913696289062,403.86492919921875,966.11328125,404.3614196777344,992.36376953125,440.64599609375,969.6219482421875,441.90350341796875,968.4488525390625,471.7023010253906,941.6497802734375,475.4849853515625
998.018310546875,331.16253662109375,1000.1925659179688,327.4000244140625,993.6535034179688,327.76654052734375,1001.57177734375,329.5556640625,985.3222045898438,329.7057189941406,1000.624755859375,349.63653564453125,976.7100830078125,350.7655029296875,1002.9620361328125,375.10113525390625,979.214111328125,378.4367980957031,1005.7619018554688,376.89288330078125,1000.8198852539062,381.0592346191406,987.6267700195312,402.24371337890625,970.7239990234375,402.86456298828125,996.048583984375,439.5780029296875,969.559326171875,441.2457275390625,974.921630859375,470.40325927734375,941.8954467773438,475.29937744140625
1000.953369140625,327.51751708984375,1003.1275634765625,323.8830871582031,996.92626953125,324.10736083984375,1004.33740234375,326.70147705078125,989.6145629882812,326.5924987792969,1001.9927978515625,347.83941650390625,982.504638671875,348.6297607421875,1007.3541870117188,373.0201416015625,985.6843872070312,376.11090087890625,1012.1336059570312,373.98309326171875,1004.166015625,380.14056396484375,987.993896484375,403.14886474609375,974.0191040039062,403.3414306640625,995.603759765625,441.3436279296875,972.3538818359375,442.39508056640625,973.902587890625,471.13836669921875,940.5150146484375,475.3499450683594
1004.4742431640625,324.86700439453125,1006.478271484375,321.18817138671875,1000.9608154296875,321.4542541503906,1004.531005859375,323.0978698730469,995.201416015625,323.8002624511719,996.9669799804688,341.1337890625,990.3341064453125,345.83526611328125,1007.8623046875,356.2257080078125,1001.1072998046875,368.5686950683594,1029.155029296875,342.94207763671875,1020.5953369140625,358.129150390625,988.6737670898438,399.845703125,982.4129638671875,401.8774108886719,996.8552856445312,438.53955078125,972.8109741210938,442.17291259765625,983.7031860351562,470.43975830078125,940.2518310546875,479.0774230957031
1013.5427856445312,319.45147705078125,1014.33154296875,315.68511962890625,1010.6873779296875,316.2809143066406,1007.7368774414062,317.08197021484375,1005.0587768554688,319.15325927734375,995.1688842773438,333.63336181640625,1001.4483642578125,340.26629638671875,998.2256469726562,343.8677673339844,1011.1602783203125,360.04132080078125,1022.69677734375,327.01318359375,1030.4228515625,347.51287841796875,992.5112915039062,391.724365234375,993.4598388671875,394.5641784667969,1002.03857421875,432.92999267578125,973.8494873046875,437.0918884277344,998.187255859375,468.1258544921875,942.6402587890625,476.9786682128906
1017.5577392578125,313.832763671875,1017.6351928710938,310.1534423828125,1012.7023315429688,310.42364501953125,1010.697998046875,313.0295104980469,1002.5667724609375,312.9498291015625,1003.522705078125,331.993896484375,1000.4269409179688,334.53631591796875,1016.0538330078125,350.6761474609375,1016.0099487304688,357.8385314941406,1032.15234375,339.68548583984375,1033.4638671875,348.5244140625,1000.9603271484375,391.74627685546875,997.18359375,392.99615478515625,1007.5672607421875,433.47955322265625,990.8344116210938,435.7641906738281,985.2552490234375,462.159423828125,951.8772583007812,467.96185302734375
1015.5458984375,311.92108154296875,1016.9351806640625,308.31817626953125,1011.0662841796875,308.6226806640625,1015.5587158203125,311.864013671875,1003.6539306640625,311.92681884765625,1013.0306396484375,330.622314453125,999.483154296875,332.2729797363281,1028.863525390625,347.96875,1002.575439453125,354.93621826171875,1046.002197265625,342.2584228515625,1018.1796875,351.535888671875,1005.5491333007812,383.66998291015625,997.1572265625,384.5669860839844,1012.7225341796875,423.9584655761719,1007.536376953125,425.06817626953125,982.423095703125,450.18438720703125,974.2391967773438,451.439453125
1022.4053955078125,303.3077697753906,1023.2086181640625,299.6560363769531,1018.3575439453125,299.9093017578125,1021.890380859375,302.5027160644531,1010.1231079101562,303.165283203125,1021.333740234375,324.0047912597656,1006.4932861328125,325.3727111816406,1037.462158203125,342.8538818359375,1015.4034423828125,346.5945129394531,1053.07861328125,350.11346435546875,1029.396484375,351.93719482421875,1016.5783081054688,376.013427734375,1008.0235595703125,377.15093994140625,1017.0196533203125,407.7940673828125,1014.6767578125,408.3841552734375,1010.33642578125,435.7466125488281,1009.4767456054688,437.4696350097656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038.253173828125,294.96636962890625,1036.5634765625,290.5893859863281,1035.03857421875,290.4815673828125,1019.391357421875,294.156494140625,1028.8336181640625,294.439453125,1009.1819458007812,319.8701171875,1033.7696533203125,320.5256652832031,1009.8239135742188,345.56787109375,1051.5196533203125,343.9371337890625,1020.3004760742188,343.408203125,1061.72900390625,341.6541748046875,1014.0140380859375,380.830078125,1029.1727294921875,381.679443359375,1025.96240234375,414.41455078125,1037.709716796875,414.6045227050781,1017.3885498046875,455.1673583984375,1023.6022338867188,456.90582275390625
1038.966552734375,291.61651611328125,1036.9837646484375,287.636474609375,1036.8294677734375,288.38079833984375,1027.54150390625,293.13848876953125,1035.825439453125,294.437255859375,1015.2265625,317.695556640625,1041.560302734375,317.4315185546875,1004.5501708984375,345.4251708984375,1054.401123046875,337.315185546875,1011.0654296875,354.8780517578125,1066.4337158203125,337.17840576171875,1020.20703125,372.0447692871094,1037.4002685546875,372.9006042480469,1035.529052734375,413.1669616699219,1054.1802978515625,414.32000732421875,1008.6791381835938,440.475341796875,1023.330322265625,442.83868408203125
1048.3001708984375,295.6387023925781,1045.2799072265625,291.40509033203125,1046.097900390625,291.9783630371094,1032.47021484375,295.2662048339844,1043.6156005859375,295.987548828125,1020.2392578125,317.0855712890625,1050.396728515625,315.75799560546875,1010.239013671875,340.3876953125,1070.240234375,328.6014709472656,1015.11474609375,351.8960266113281,1078.8768310546875,325.2109375,1026.193603515625,370.71551513671875,1047.003662109375,371.16253662109375,1034.120361328125,408.9283447265625,1062.7391357421875,409.64459228515625,1012.8004150390625,440.4239501953125,1047.4453125,442.490478515625
1049.560302734375,295.38421630859375,1048.327392578125,291.20794677734375,1048.544677734375,291.30426025390625,1038.844970703125,293.47674560546875,1051.045654296875,293.61370849609375,1026.34619140625,314.5339050292969,1059.817138671875,313.44879150390625,1013.71875,337.1141052246094,1075.38720703125,329.08660888671875,1021.8824462890625,348.31536865234375,1079.0352783203125,331.81231689453125,1034.989013671875,368.9374694824219,1060.02197265625,369.32867431640625,1032.1251220703125,406.39654541015625,1075.199951171875,406.601806640625,1016.3391723632812,442.77215576171875,1077.054443359375,443.9793701171875
1049.60595703125,297.2132263183594,1048.73193359375,293.2552185058594,1049.234130859375,292.9959411621094,1042.5150146484375,295.23529052734375,1055.9105224609375,294.14752197265625,1031.55810546875,314.90380859375,1066.65869140625,311.0640563964844,1017.9136962890625,336.2261962890625,1085.115478515625,322.9498291015625,1021.35888671875,347.6678466796875,1084.8643798828125,322.788818359375,1041.9952392578125,367.54754638671875,1068.4189453125,366.32574462890625,1034.80322265625,404.1072998046875,1082.960693359375,402.81890869140625,1019.1875,439.24200439453125,1088.8642578125,436.8825988769531
1058.143310546875,298.365478515625,1056.490966796875,294.3148193359375,1056.8463134765625,294.106689453125,1048.3489990234375,297.307861328125,1062.080078125,295.44219970703125,1038.2041015625,319.7864990234375,1073.407958984375,311.9394836425781,1021.4210815429688,342.1600341796875,1093.5927734375,319.2659912109375,1022.3860473632812,355.89959716796875,1094.02197265625,318.2711181640625,1048.939208984375,371.671875,1076.056396484375,368.5450744628906,1038.70068359375,408.975830078125,1092.01123046875,404.59332275390625,1023.9949951171875,443.6430358886719,1106.881591796875,436.7167053222656
1064.11962890625,300.7398681640625,1062.4912109375,297.11187744140625,1063.539306640625,296.6457824707031,1055.490478515625,301.2262878417969,1070.50537109375,298.7276611328125,1045.8564453125,324.71551513671875,1082.55078125,315.6820983886719,1029.2069091796875,348.78192138671875,1104.534912109375,322.9330749511719,1026.263916015625,361.617919921875,1106.6324462890625,318.64599609375,1056.103759765625,372.9189453125,1083.67626953125,369.2914123535156,1046.6527099609375,409.4438781738281,1100.31396484375,404.860107421875,1031.5438232421875,444.3016662597656,1113.8048095703125,437.0609436035156
1071.428466796875,304.5897521972656,1071.07568359375,300.9565124511719,1070.158935546875,300.64569091796875,1066.102783203125,304.00982666015625,1072.8095703125,302.78533935546875,1056.8350830078125,327.96563720703125,1085.030517578125,321.1527404785156,1044.028076171875,354.1177978515625,1114.968017578125,325.3342590332031,1038.4354248046875,378.0101318359375,1127.763916015625,316.6039123535156,1065.475341796875,378.14666748046875,1087.146484375,375.8497314453125,1051.72998046875,411.0711669921875,1102.9744873046875,409.5882568359375,1031.2861328125,442.69989013671875,1111.0250244140625,442.3395080566406
1071.8614501953125,306.6320495605469,1071.4478759765625,303.37176513671875,1071.8824462890625,303.12213134765625,1069.1962890625,306.3900146484375,1076.7978515625,305.37786865234375,1063.0694580078125,331.17376708984375,1089.1710205078125,321.8232727050781,1048.9091796875,363.56146240234375,1119.493408203125,324.08807373046875,1041.39306640625,394.65533447265625,1143.0821533203125,311.0865478515625,1072.842041015625,377.1441650390625,1092.256103515625,373.6173095703125,1056.698486328125,409.9358825683594,1104.760009765625,407.28863525390625,1035.06689453125,442.2920837402344,1110.4716796875,440.40325927734375
1073.79052734375,306.3412780761719,1072.8624267578125,303.06451416015625,1074.5206298828125,302.8023986816406,1070.200439453125,306.24493408203125,1080.3472900390625,305.14093017578125,1064.604736328125,331.2161865234375,1091.9447021484375,321.7239990234375,1051.330810546875,364.8214416503906,1123.693115234375,326.68780517578125,1045.6513671875,396.35333251953125,1153.337646484375,318.05706787109375,1074.617431640625,378.615478515625,1094.372314453125,375.01336669921875,1060.1650390625,413.21209716796875,1108.2666015625,410.0078125,1037.45556640625,443.75592041015625,1111.0216064453125,440.7030944824219
1079.0377197265625,301.8639831542969,1077.18212890625,298.222900390625,1079.16455078125,298.3449401855469,1070.9111328125,301.2262878417969,1082.695068359375,301.16973876953125,1064.0780029296875,325.76434326171875,1091.476806640625,320.1618957519531,1052.5313720703125,359.30267333984375,1121.1983642578125,333.3424987792969,1048.0887451171875,392.230712890625,1147.9129638671875,334.77703857421875,1072.2880859375,375.6680603027344,1092.264404296875,373.91888427734375,1064.9166259765625,410.42822265625,1110.243896484375,409.4310302734375,1042.97802734375,439.7882995605469,1111.92041015625,440.0943603515625
1087.263671875,297.842041015625,1084.07568359375,294.0048522949219,1085.7435302734375,294.5825500488281,1072.9639892578125,297.2687683105469,1083.109130859375,297.888671875,1064.33056640625,320.502197265625,1090.331787109375,318.19281005859375,1051.0806884765625,347.3208312988281,1116.294677734375,336.623291015625,1047.251220703125,363.8009033203125,1143.1513671875,343.3258361816406,1072.0302734375,371.5633850097656,1090.7674560546875,371.1068115234375,1066.47021484375,408.6263122558594,1107.0382080078125,407.2196044921875,1048.5098876953125,440.2519226074219,1107.86474609375,438.4505615234375
1089.6728515625,292.26513671875,1089.820068359375,288.51519775390625,1085.823486328125,288.8681640625,1085.36083984375,290.7840576171875,1078.48974609375,290.83477783203125,1084.806640625,312.18499755859375,1071.582763671875,311.538330078125,1103.0894775390625,334.0898742675781,1060.6710205078125,334.120849609375,1127.8931884765625,351.23236083984375,1061.029296875,353.89501953125,1081.5985107421875,365.9005126953125,1077.603515625,365.93621826171875,1076.9830322265625,404.6043701171875,1089.091796875,403.60321044921875,1063.712646484375,438.46142578125,1089.58154296875,437.5710754394531
1092.729248046875,288.331298828125,1091.7847900390625,284.25384521484375,1088.970458984375,284.91241455078125,1082.6728515625,286.0750427246094,1079.7374267578125,287.22802734375,1071.259765625,307.58642578125,1080.618408203125,308.6705627441406,1062.4287109375,331.36932373046875,1089.83544921875,333.70294189453125,1066.5504150390625,347.51983642578125,1107.538818359375,356.04156494140625,1072.451171875,360.7222900390625,1081.14794921875,361.5689392089844,1070.4241943359375,400.2177429199219,1096.9974365234375,399.8221435546875,1062.04736328125,433.86224365234375,1101.907470703125,434.6472473144531
1095.49951171875,288.9022521972656,1092.8079833984375,284.3378601074219,1092.2681884765625,285.30291748046875,1078.405517578125,285.57623291015625,1081.931640625,287.576171875,1063.21826171875,306.57220458984375,1082.101806640625,310.040283203125,1048.5625,332.42987060546875,1091.109619140625,340.40679931640625,1050.0556640625,350.16497802734375,1108.37451171875,367.9175720214844,1065.027099609375,358.283447265625,1079.4664306640625,360.378662109375,1073.482666015625,397.222900390625,1100.696044921875,397.94061279296875,1065.505859375,432.27435302734375,1102.339599609375,434.9264831542969
1094.81103515625,292.2291259765625,1095.048095703125,287.5823974609375,1090.6495361328125,288.2361145019531,1087.0206298828125,288.23779296875,1081.4644775390625,289.5392761230469,1072.60498046875,308.2535095214844,1077.6630859375,310.8075866699219,1064.2467041015625,334.61944580078125,1078.3994140625,342.14117431640625,1072.2138671875,351.1874084472656,1088.279541015625,369.5799560546875,1068.1715087890625,358.392822265625,1074.4765625,360.16748046875,1081.578857421875,397.7962646484375,1101.279541015625,398.44049072265625,1071.059326171875,435.536376953125,1102.9549560546875,438.4584045410156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090.5419921875,306.4844665527344,1092.1123046875,302.1597900390625,1086.6572265625,302.5522155761719,1090.21337890625,303.5050048828125,1078.5692138671875,304.01690673828125,1082.100341796875,321.732177734375,1069.7955322265625,323.03131103515625,1077.19140625,350.801025390625,1061.2403564453125,353.5807800292969,1080.85546875,372.7720642089844,1063.735595703125,382.1071472167969,1072.4844970703125,370.61529541015625,1065.200439453125,372.0669250488281,1093.7528076171875,411.1432800292969,1089.024169921875,413.010498046875,1069.156005859375,441.9976501464844,1063.972900390625,447.35662841796875
1090.883056640625,313.1959533691406,1091.7607421875,309.08099365234375,1087.24755859375,309.27215576171875,1088.450439453125,311.02288818359375,1079.120361328125,310.9051208496094,1082.8529052734375,329.8426208496094,1071.0130615234375,330.667724609375,1089.614013671875,355.87823486328125,1070.806884765625,358.6079406738281,1098.1373291015625,373.01788330078125,1080.718505859375,379.675537109375,1070.9298095703125,375.4595947265625,1064.178466796875,376.5677490234375,1084.785400390625,411.99957275390625,1080.369384765625,413.6317138671875,1063.1812744140625,446.5030517578125,1060.31787109375,451.49462890625
1088.805908203125,317.5044250488281,1089.842041015625,313.4185791015625,1085.410888671875,313.886474609375,1088.513427734375,314.7225036621094,1077.448486328125,315.3813781738281,1088.118408203125,332.185791015625,1065.8212890625,335.3175048828125,1093.5802001953125,358.5352783203125,1055.419677734375,365.7706604003906,1098.833740234375,380.93072509765625,1057.3251953125,393.03399658203125,1078.776611328125,378.792236328125,1065.3287353515625,380.89593505859375,1087.0274658203125,415.839111328125,1073.5577392578125,419.32989501953125,1062.3089599609375,446.30389404296875,1051.7298583984375,453.69952392578125
1086.4237060546875,322.03155517578125,1087.6761474609375,318.2772216796875,1082.98876953125,318.3197937011719,1084.869873046875,319.24847412109375,1073.5074462890625,319.095458984375,1082.481201171875,336.39984130859375,1059.644287109375,338.7955017089844,1089.1666259765625,359.9293212890625,1048.6650390625,366.85894775390625,1097.7794189453125,381.1524658203125,1045.65625,394.62066650390625,1070.93505859375,383.2118225097656,1056.2928466796875,384.64288330078125,1079.5146484375,420.7218933105469,1056.715087890625,423.28851318359375,1064.2698974609375,450.8751525878906,1037.372802734375,457.3069152832031
1082.6175537109375,321.10736083984375,1083.7938232421875,317.397705078125,1079.51806640625,316.9828186035156,1081.003662109375,319.04827880859375,1070.1954345703125,317.2663269042969,1077.748046875,338.4356689453125,1055.7091064453125,336.29119873046875,1082.536865234375,362.45916748046875,1038.7249755859375,360.1180114746094,1092.970703125,384.67138671875,1037.677001953125,385.9853210449219,1067.558349609375,388.224609375,1053.7860107421875,387.92669677734375,1069.1107177734375,425.9306945800781,1052.8731689453125,426.09130859375,1066.1317138671875,458.39617919921875,1046.776611328125,459.904296875
1080.9346923828125,322.347900390625,1082.173583984375,318.8153381347656,1078.3330078125,318.336669921875,1078.35302734375,320.23065185546875,1068.807373046875,318.7520751953125,1076.236328125,337.9644775390625,1051.056640625,338.52532958984375,1079.4732666015625,362.58612060546875,1035.051025390625,366.4902648925781,1083.5289306640625,384.06158447265625,1035.562255859375,397.6696472167969,1063.162109375,386.1361999511719,1047.8623046875,386.978515625,1063.51611328125,426.4985046386719,1047.394287109375,428.3339538574219,1045.72314453125,457.2520751953125,1034.4620361328125,462.64691162109375
1076.2318115234375,321.9410705566406,1078.226806640625,318.596923828125,1073.5015869140625,317.87548828125,1076.999755859375,320.32373046875,1065.1712646484375,318.15118408203125,1073.9942626953125,339.52740478515625,1048.7874755859375,337.7198791503906,1075.187255859375,364.467529296875,1031.50244140625,364.19085693359375,1079.049560546875,387.3570556640625,1024.7484130859375,395.0237731933594,1060.731201171875,388.57049560546875,1046.1446533203125,387.9165344238281,1059.9798583984375,428.60302734375,1050.513916015625,428.68243408203125,1037.1148681640625,455.54901123046875,1036.5960693359375,458.19732666015625
1073.016845703125,320.56597900390625,1075.2222900390625,317.4156494140625,1070.5391845703125,316.43817138671875,1074.47265625,319.8790283203125,1062.899169921875,317.0942687988281,1071.2296142578125,340.2190856933594,1047.1248779296875,337.2655944824219,1075.1962890625,365.0653076171875,1027.619384765625,362.40582275390625,1079.8719482421875,389.67822265625,1019.6713256835938,393.5646057128906,1058.488525390625,387.7156982421875,1045.1455078125,386.4906921386719,1056.606201171875,427.14111328125,1050.6737060546875,426.51800537109375,1035.0478515625,455.55426025390625,1038.9285888671875,456.90985107421875
1071.787841796875,321.4936828613281,1074.217041015625,318.07037353515625,1068.921142578125,317.16607666015625,1073.5550537109375,319.86187744140625,1060.4923095703125,317.2028503417969,1068.7254638671875,339.9837341308594,1044.7919921875,336.8959655761719,1071.6973876953125,365.5221862792969,1024.397705078125,362.3902587890625,1078.2503662109375,390.35711669921875,1016.8287963867188,393.85162353515625,1053.5692138671875,389.1051025390625,1040.8759765625,387.8227844238281,1051.981689453125,428.37701416015625,1049.574462890625,427.6651611328125,1028.143310546875,456.9066162109375,1037.599609375,458.6807861328125
1069.6527099609375,321.4759521484375,1071.607177734375,317.890380859375,1066.6614990234375,317.2574462890625,1070.302490234375,318.928955078125,1057.78955078125,316.87982177734375,1066.1776123046875,337.65521240234375,1042.209716796875,335.29931640625,1069.838623046875,362.56170654296875,1021.8766479492188,359.9110107421875,1075.72314453125,388.06610107421875,1014.3096923828125,390.46661376953125,1051.6571044921875,384.9251403808594,1038.512451171875,384.05126953125,1051.6551513671875,422.30072021484375,1045.1785888671875,422.2191467285156,1030.255126953125,452.968505859375,1032.694580078125,456.0466003417969
